Year,Economy,Economy Label,CommercialMarket,CommercialMarket Label,Number of port calls,Number of port calls Footnote,Number of port calls Missing value
2023,208,"Denmark",03,"Container ships",1118,,
2023,208,"Denmark",01,"Passenger ships",94401,,
2023,251,"France",00,"All ships",72024,,
2023,251,"France",02,"Liquid bulk carriers",8965,,
2023,251,"France",07,"Liquefied petroleum gas carriers",966,,
2023,251,"France",08,"Liquefied natural gas carriers",398,,
2023,251,"France",05,"Dry bulk carriers",1647,,
2023,251,"France",04,"Dry breakbulk carriers",7621,,
2023,251,"France",06,"Roll-on/ roll-off ships",2558,,
2023,251,"France",03,"Container ships",4440,,
2023,251,"France",01,"Passenger ships",45429,,
2023,276,"Germany",00,"All ships",106755,,
2023,276,"Germany",02,"Liquid bulk carriers",15956,,
2023,276,"Germany",07,"Liquefied petroleum gas carriers",750,,
2023,276,"Germany",08,"Liquefied natural gas carriers",283,,
2023,276,"Germany",05,"Dry bulk carriers",1388,,
2023,276,"Germany",04,"Dry breakbulk carriers",18168,,
2023,276,"Germany",06,"Roll-on/ roll-off ships",4040,,
2023,276,"Germany",03,"Container ships",6603,,
2023,276,"Germany",01,"Passenger ships",59567,,
2023,300,"Greece",00,"All ships",171951,,
2023,300,"Greece",02,"Liquid bulk carriers",12516,,
2023,300,"Greece",07,"Liquefied petroleum gas carriers",521,,
2023,300,"Greece",08,"Liquefied natural gas carriers",43,,
2023,300,"Greece",05,"Dry bulk carriers",2877,,
2023,300,"Greece",04,"Dry breakbulk carriers",6143,,
2023,300,"Greece",06,"Roll-on/ roll-off ships",4100,,
2023,300,"Greece",03,"Container ships",3454,,
2023,300,"Greece",01,"Passenger ships",142297,,
2023,360,"Indonesia",00,"All ships",200497,,
2023,360,"Indonesia",02,"Liquid bulk carriers",25914,,
2023,360,"Indonesia",07,"Liquefied petroleum gas carriers",4275,,
2023,360,"Indonesia",08,"Liquefied natural gas carriers",396,,
2023,360,"Indonesia",05,"Dry bulk carriers",12018,,
2023,360,"Indonesia",04,"Dry breakbulk carriers",19780,,
2023,360,"Indonesia",06,"Roll-on/ roll-off ships",3938,,
2023,360,"Indonesia",03,"Container ships",16372,,
2023,360,"Indonesia",01,"Passenger ships",117804,,
2023,380,"Italy",00,"All ships",242082,,
2023,380,"Italy",02,"Liquid bulk carriers",9466,,
2023,380,"Italy",07,"Liquefied petroleum gas carriers",1052,,
2023,380,"Italy",08,"Liquefied natural gas carriers",116,,
2023,380,"Italy",05,"Dry bulk carriers",2240,,
2023,380,"Italy",04,"Dry breakbulk carriers",7120,,
2023,380,"Italy",06,"Roll-on/ roll-off ships",8923,,
2023,380,"Italy",03,"Container ships",8496,,
2023,380,"Italy",01,"Passenger ships",204669,,
2023,392,"Japan",00,"All ships",293963,,
2023,392,"Japan",02,"Liquid bulk carriers",41715,,
2023,392,"Japan",07,"Liquefied petroleum gas carriers",6137,,
2023,392,"Japan",08,"Liquefied natural gas carriers",1901,,
2023,392,"Japan",05,"Dry bulk carriers",30523,,
2023,392,"Japan",04,"Dry breakbulk carriers",23912,,
2023,392,"Japan",06,"Roll-on/ roll-off ships",36766,,
2023,392,"Japan",03,"Container ships",38360,,
2023,392,"Japan",01,"Passenger ships",114649,,
2023,410,"Korea, Republic of",00,"All ships",105500,,
2023,410,"Korea, Republic of",02,"Liquid bulk carriers",28851,,
2023,410,"Korea, Republic of",07,"Liquefied petroleum gas carriers",4168,,
2023,410,"Korea, Republic of",08,"Liquefied natural gas carriers",813,,
2023,410,"Korea, Republic of",05,"Dry bulk carriers",8027,,
2023,410,"Korea, Republic of",04,"Dry breakbulk carriers",21452,,
2023,410,"Korea, Republic of",06,"Roll-on/ roll-off ships",8459,,
2023,410,"Korea, Republic of",03,"Container ships",23983,,
2023,410,"Korea, Republic of",01,"Passenger ships",9747,,
2023,528,"Netherlands (Kingdom of the)",00,"All ships",133294,,
2023,528,"Netherlands (Kingdom of the)",02,"Liquid bulk carriers",47111,,
2023,528,"Netherlands (Kingdom of the)",07,"Liquefied petroleum gas carriers",2225,,
2023,528,"Netherlands (Kingdom of the)",08,"Liquefied natural gas carriers",399,,
2023,528,"Netherlands (Kingdom of the)",05,"Dry bulk carriers",3990,,
2023,528,"Netherlands (Kingdom of the)",04,"Dry breakbulk carriers",32640,,
2023,528,"Netherlands (Kingdom of the)",06,"Roll-on/ roll-off ships",10439,,
2023,528,"Netherlands (Kingdom of the)",03,"Container ships",10104,,
2023,528,"Netherlands (Kingdom of the)",01,"Passenger ships",26386,,
2023,579,"Norway",00,"All ships",927854,,
2023,579,"Norway",02,"Liquid bulk carriers",6250,,
2023,579,"Norway",07,"Liquefied petroleum gas carriers",1218,,
2023,579,"Norway",08,"Liquefied natural gas carriers",467,,
2023,579,"Norway",05,"Dry bulk carriers",2385,,
2023,579,"Norway",04,"Dry breakbulk carriers",31248,,
2023,579,"Norway",06,"Roll-on/ roll-off ships",4116,,
2023,579,"Norway",03,"Container ships",3474,,
2023,579,"Norway",01,"Passenger ships",878696,,
2023,608,"Philippines",00,"All ships",60765,,
2023,608,"Philippines",02,"Liquid bulk carriers",5277,,
2023,608,"Philippines",07,"Liquefied petroleum gas carriers",726,,
2023,608,"Philippines",05,"Dry bulk carriers",2550,,
2023,608,"Philippines",04,"Dry breakbulk carriers",15843,,
2023,608,"Philippines",06,"Roll-on/ roll-off ships",1185,,
2023,608,"Philippines",03,"Container ships",6804,,
2023,608,"Philippines",01,"Passenger ships",28380,,
2023,643,"Russian Federation",00,"All ships",61175,,
2023,643,"Russian Federation",02,"Liquid bulk carriers",19165,,
2023,643,"Russian Federation",07,"Liquefied petroleum gas carriers",199,,
2023,643,"Russian Federation",08,"Liquefied natural gas carriers",545,,
2023,643,"Russian Federation",05,"Dry bulk carriers",6098,,
2023,643,"Russian Federation",04,"Dry breakbulk carriers",27463,,
2023,643,"Russian Federation",06,"Roll-on/ roll-off ships",2182,,
2023,643,"Russian Federation",03,"Container ships",3324,,
2023,643,"Russian Federation",01,"Passenger ships",2199,,
2023,702,"Singapore",00,"All ships",56934,,
2023,702,"Singapore",02,"Liquid bulk carriers",34655,,
2023,702,"Singapore",07,"Liquefied petroleum gas carriers",412,,
2023,702,"Singapore",08,"Liquefied natural gas carriers",210,,
2023,702,"Singapore",05,"Dry bulk carriers",767,,
2023,702,"Singapore",04,"Dry breakbulk carriers",2351,,
2023,702,"Singapore",06,"Roll-on/ roll-off ships",1272,,
2023,702,"Singapore",03,"Container ships",16854,,
2023,702,"Singapore",01,"Passenger ships",413,,
2023,724,"Spain",00,"All ships",142103,,
2023,724,"Spain",02,"Liquid bulk carriers",16495,,
2023,724,"Spain",07,"Liquefied petroleum gas carriers",1284,,
2023,724,"Spain",08,"Liquefied natural gas carriers",481,,
2023,724,"Spain",05,"Dry bulk carriers",3814,,
2023,724,"Spain",04,"Dry breakbulk carriers",11215,,
2023,724,"Spain",06,"Roll-on/ roll-off ships",8222,,
2023,724,"Spain",03,"Container ships",15707,,
2023,724,"Spain",01,"Passenger ships",84885,,
2023,752,"Sweden",00,"All ships",66464,,
2023,752,"Sweden",02,"Liquid bulk carriers",6503,,
2023,752,"Sweden",07,"Liquefied petroleum gas carriers",774,,
2023,752,"Sweden",05,"Dry bulk carriers",1146,,
2023,752,"Sweden",04,"Dry breakbulk carriers",9759,,
2023,752,"Sweden",06,"Roll-on/ roll-off ships",2172,,
2023,752,"Sweden",03,"Container ships",1898,,
2023,752,"Sweden",01,"Passenger ships",44212,,
2023,792,"Türkiye",00,"All ships",184015,,
2023,792,"Türkiye",02,"Liquid bulk carriers",9029,,
2023,792,"Türkiye",07,"Liquefied petroleum gas carriers",841,,
2023,792,"Türkiye",08,"Liquefied natural gas carriers",144,,
2023,792,"Türkiye",05,"Dry bulk carriers",5269,,
2023,792,"Türkiye",04,"Dry breakbulk carriers",20656,,
2023,792,"Türkiye",06,"Roll-on/ roll-off ships",4369,,
2023,792,"Türkiye",03,"Container ships",12555,,
2023,792,"Türkiye",01,"Passenger ships",131152,,
2023,926,"United Kingdom",00,"All ships",183473,,
2023,926,"United Kingdom",02,"Liquid bulk carriers",10941,,
2023,926,"United Kingdom",07,"Liquefied petroleum gas carriers",1206,,
2023,926,"United Kingdom",08,"Liquefied natural gas carriers",281,,
2023,926,"United Kingdom",05,"Dry bulk carriers",1753,,
2023,926,"United Kingdom",04,"Dry breakbulk carriers",15188,,
2023,926,"United Kingdom",06,"Roll-on/ roll-off ships",15278,,
2023,926,"United Kingdom",03,"Container ships",7274,,
2023,926,"United Kingdom",01,"Passenger ships",131552,,
2023,842,"United States of America",00,"All ships",267937,,
2023,842,"United States of America",02,"Liquid bulk carriers",22585,,
2023,842,"United States of America",07,"Liquefied petroleum gas carriers",3035,,
2023,842,"United States of America",08,"Liquefied natural gas carriers",1601,,
2023,842,"United States of America",05,"Dry bulk carriers",14487,,
2023,842,"United States of America",04,"Dry breakbulk carriers",7368,,
2023,842,"United States of America",06,"Roll-on/ roll-off ships",6068,,
2023,842,"United States of America",03,"Container ships",19418,,
2023,842,"United States of America",01,"Passenger ships",193375,,
2023,0000,"World",00,"All ships",4790186,,
2023,0000,"World",02,"Liquid bulk carriers",553408,,
2023,0000,"World",07,"Liquefied petroleum gas carriers",60463,,
2023,0000,"World",08,"Liquefied natural gas carriers",15411,,
2023,0000,"World",05,"Dry bulk carriers",280297,,
2023,0000,"World",04,"Dry breakbulk carriers",463426,,
2023,0000,"World",06,"Roll-on/ roll-off ships",176598,,
2023,0000,"World",03,"Container ships",486782,,
2023,0000,"World",01,"Passenger ships",2753801,,
2023,5100,"Africa",00,"All ships",109529,,
2023,5100,"Africa",02,"Liquid bulk carriers",16972,,
2023,5100,"Africa",07,"Liquefied petroleum gas carriers",2884,,
2023,5100,"Africa",08,"Liquefied natural gas carriers",649,,
2023,5100,"Africa",05,"Dry bulk carriers",14878,,
2023,5100,"Africa",04,"Dry breakbulk carriers",19561,,
2023,5100,"Africa",06,"Roll-on/ roll-off ships",5518,,
2023,5100,"Africa",03,"Container ships",24385,,
2023,5100,"Africa",01,"Passenger ships",24682,,
2023,5110,"Northern Africa",00,"All ships",60584,,
2023,5110,"Northern Africa",02,"Liquid bulk carriers",8016,,
2023,5110,"Northern Africa",07,"Liquefied petroleum gas carriers",1864,,
2023,5110,"Northern Africa",08,"Liquefied natural gas carriers",348,,
2023,5110,"Northern Africa",05,"Dry bulk carriers",5751,,
2023,5110,"Northern Africa",04,"Dry breakbulk carriers",10340,,
2023,5110,"Northern Africa",06,"Roll-on/ roll-off ships",3400,,
2023,5110,"Northern Africa",03,"Container ships",12612,,
2023,5110,"Northern Africa",01,"Passenger ships",18253,,
2023,5120,"Sub-Saharan Africa",00,"All ships",48945,,
2023,5120,"Sub-Saharan Africa",02,"Liquid bulk carriers",8956,,
2023,5120,"Sub-Saharan Africa",07,"Liquefied petroleum gas carriers",1020,,
2023,5120,"Sub-Saharan Africa",08,"Liquefied natural gas carriers",301,,
2023,5120,"Sub-Saharan Africa",05,"Dry bulk carriers",9127,,
2023,5120,"Sub-Saharan Africa",04,"Dry breakbulk carriers",9221,,
2023,5120,"Sub-Saharan Africa",06,"Roll-on/ roll-off ships",2118,,
2023,5120,"Sub-Saharan Africa",03,"Container ships",11773,,
2023,5120,"Sub-Saharan Africa",01,"Passenger ships",6429,,
2023,5121,"Eastern Africa",00,"All ships",11383,,
2023,5121,"Eastern Africa",02,"Liquid bulk carriers",2034,,
2023,5121,"Eastern Africa",07,"Liquefied petroleum gas carriers",86,,
2023,5121,"Eastern Africa",08,"Liquefied natural gas carriers",,,"Not available or not separately reported"
2023,5121,"Eastern Africa",05,"Dry bulk carriers",2075,,
2023,5121,"Eastern Africa",04,"Dry breakbulk carriers",1837,,
2023,5121,"Eastern Africa",06,"Roll-on/ roll-off ships",476,,
2023,5121,"Eastern Africa",03,"Container ships",3186,,
2023,5121,"Eastern Africa",01,"Passenger ships",1689,,
2023,5122,"Middle Africa",00,"All ships",6389,,
2023,5122,"Middle Africa",02,"Liquid bulk carriers",1745,,
2023,5122,"Middle Africa",07,"Liquefied petroleum gas carriers",372,,
2023,5122,"Middle Africa",08,"Liquefied natural gas carriers",99,,
2023,5122,"Middle Africa",05,"Dry bulk carriers",793,,
2023,5122,"Middle Africa",04,"Dry breakbulk carriers",1533,,
2023,5122,"Middle Africa",06,"Roll-on/ roll-off ships",221,,
2023,5122,"Middle Africa",03,"Container ships",1610,,
2023,5122,"Middle Africa",01,"Passenger ships",16,,
2023,5123,"Southern Africa",00,"All ships",8094,,
2023,5123,"Southern Africa",02,"Liquid bulk carriers",1753,,
2023,5123,"Southern Africa",07,"Liquefied petroleum gas carriers",116,,
2023,5123,"Southern Africa",08,"Liquefied natural gas carriers",,,"Not available or not separately reported"
2023,5123,"Southern Africa",05,"Dry bulk carriers",2938,,
2023,5123,"Southern Africa",04,"Dry breakbulk carriers",750,,
2023,5123,"Southern Africa",06,"Roll-on/ roll-off ships",546,,
2023,5123,"Southern Africa",03,"Container ships",1739,,
2023,5123,"Southern Africa",01,"Passenger ships",252,,
2023,5124,"Western Africa",00,"All ships",23079,,
2023,5124,"Western Africa",02,"Liquid bulk carriers",3424,,
2023,5124,"Western Africa",07,"Liquefied petroleum gas carriers",446,,
2023,5124,"Western Africa",08,"Liquefied natural gas carriers",202,,
2023,5124,"Western Africa",05,"Dry bulk carriers",3321,,
2023,5124,"Western Africa",04,"Dry breakbulk carriers",5101,,
2023,5124,"Western Africa",06,"Roll-on/ roll-off ships",875,,
2023,5124,"Western Africa",03,"Container ships",5238,,
2023,5124,"Western Africa",01,"Passenger ships",4472,,
2023,5200,"Americas",00,"All ships",571296,,
2023,5200,"Americas",02,"Liquid bulk carriers",61163,,
2023,5200,"Americas",07,"Liquefied petroleum gas carriers",6304,,
2023,5200,"Americas",08,"Liquefied natural gas carriers",1938,,
2023,5200,"Americas",05,"Dry bulk carriers",53423,,
2023,5200,"Americas",04,"Dry breakbulk carriers",31943,,
2023,5200,"Americas",06,"Roll-on/ roll-off ships",16208,,
2023,5200,"Americas",03,"Container ships",61601,,
2023,5200,"Americas",01,"Passenger ships",338716,,
2023,5210,"Northern America",00,"All ships",393994,,
2023,5210,"Northern America",02,"Liquid bulk carriers",27169,,
2023,5210,"Northern America",07,"Liquefied petroleum gas carriers",3080,,
2023,5210,"Northern America",08,"Liquefied natural gas carriers",1601,,
2023,5210,"Northern America",05,"Dry bulk carriers",28089,,
2023,5210,"Northern America",04,"Dry breakbulk carriers",13311,,
2023,5210,"Northern America",06,"Roll-on/ roll-off ships",9442,,
2023,5210,"Northern America",03,"Container ships",21427,,
2023,5210,"Northern America",01,"Passenger ships",289875,,
2023,5220,"Latin America and the Caribbean",00,"All ships",177302,,
2023,5220,"Latin America and the Caribbean",02,"Liquid bulk carriers",33994,,
2023,5220,"Latin America and the Caribbean",07,"Liquefied petroleum gas carriers",3224,,
2023,5220,"Latin America and the Caribbean",08,"Liquefied natural gas carriers",337,,
2023,5220,"Latin America and the Caribbean",05,"Dry bulk carriers",25334,,
2023,5220,"Latin America and the Caribbean",04,"Dry breakbulk carriers",18632,,
2023,5220,"Latin America and the Caribbean",06,"Roll-on/ roll-off ships",6766,,
2023,5220,"Latin America and the Caribbean",03,"Container ships",40174,,
2023,5220,"Latin America and the Caribbean",01,"Passenger ships",48841,,
2023,5221,"Caribbean",00,"All ships",36441,,
2023,5221,"Caribbean",02,"Liquid bulk carriers",4613,,
2023,5221,"Caribbean",07,"Liquefied petroleum gas carriers",866,,
2023,5221,"Caribbean",08,"Liquefied natural gas carriers",165,,
2023,5221,"Caribbean",05,"Dry bulk carriers",894,,
2023,5221,"Caribbean",04,"Dry breakbulk carriers",6272,,
2023,5221,"Caribbean",06,"Roll-on/ roll-off ships",1132,,
2023,5221,"Caribbean",03,"Container ships",6998,,
2023,5221,"Caribbean",01,"Passenger ships",15501,,
2023,5222,"Central America",00,"All ships",42562,,
2023,5222,"Central America",02,"Liquid bulk carriers",10285,,
2023,5222,"Central America",07,"Liquefied petroleum gas carriers",698,,
2023,5222,"Central America",08,"Liquefied natural gas carriers",,,"Not available or not separately reported"
2023,5222,"Central America",05,"Dry bulk carriers",4358,,
2023,5222,"Central America",04,"Dry breakbulk carriers",3034,,
2023,5222,"Central America",06,"Roll-on/ roll-off ships",3102,,
2023,5222,"Central America",03,"Container ships",14668,,
2023,5222,"Central America",01,"Passenger ships",6417,,
2023,5223,"South America",00,"All ships",98299,,
2023,5223,"South America",02,"Liquid bulk carriers",19096,,
2023,5223,"South America",07,"Liquefied petroleum gas carriers",1660,,
2023,5223,"South America",08,"Liquefied natural gas carriers",172,,
2023,5223,"South America",05,"Dry bulk carriers",20082,,
2023,5223,"South America",04,"Dry breakbulk carriers",9326,,
2023,5223,"South America",06,"Roll-on/ roll-off ships",2532,,
2023,5223,"South America",03,"Container ships",18508,,
2023,5223,"South America",01,"Passenger ships",26923,,
2023,5300,"Asia",00,"All ships",1503341,,
2023,5300,"Asia",02,"Liquid bulk carriers",283338,,
2023,5300,"Asia",07,"Liquefied petroleum gas carriers",37795,,
2023,5300,"Asia",08,"Liquefied natural gas carriers",7918,,
2023,5300,"Asia",05,"Dry bulk carriers",158770,,
2023,5300,"Asia",04,"Dry breakbulk carriers",185787,,
2023,5300,"Asia",06,"Roll-on/ roll-off ships",75071,,
2023,5300,"Asia",03,"Container ships",306121,,
2023,5300,"Asia",01,"Passenger ships",448541,,
2023,5310,"Central Asia",00,"All ships",2555,,
2023,5310,"Central Asia",02,"Liquid bulk carriers",1109,,
2023,5310,"Central Asia",07,"Liquefied petroleum gas carriers",,,"Not available or not separately reported"
2023,5310,"Central Asia",08,"Liquefied natural gas carriers",,,"Not available or not separately reported"
2023,5310,"Central Asia",05,"Dry bulk carriers",,,"Not available or not separately reported"
2023,5310,"Central Asia",04,"Dry breakbulk carriers",954,,
2023,5310,"Central Asia",06,"Roll-on/ roll-off ships",171,,
2023,5310,"Central Asia",03,"Container ships",,,"Not available or not separately reported"
2023,5310,"Central Asia",01,"Passenger ships",321,,
2023,5330,"Eastern Asia",00,"All ships",713414,,
2023,5330,"Eastern Asia",02,"Liquid bulk carriers",126972,,
2023,5330,"Eastern Asia",07,"Liquefied petroleum gas carriers",20224,,
2023,5330,"Eastern Asia",08,"Liquefied natural gas carriers",4356,,
2023,5330,"Eastern Asia",05,"Dry bulk carriers",105366,,
2023,5330,"Eastern Asia",04,"Dry breakbulk carriers",78767,,
2023,5330,"Eastern Asia",06,"Roll-on/ roll-off ships",56742,,
2023,5330,"Eastern Asia",03,"Container ships",167879,,
2023,5330,"Eastern Asia",01,"Passenger ships",153108,,
2023,5350,"South-eastern Asia",00,"All ships",434287,,
2023,5350,"South-eastern Asia",02,"Liquid bulk carriers",102400,,
2023,5350,"South-eastern Asia",07,"Liquefied petroleum gas carriers",12338,,
2023,5350,"South-eastern Asia",08,"Liquefied natural gas carriers",1476,,
2023,5350,"South-eastern Asia",05,"Dry bulk carriers",22928,,
2023,5350,"South-eastern Asia",04,"Dry breakbulk carriers",53666,,
2023,5350,"South-eastern Asia",06,"Roll-on/ roll-off ships",7837,,
2023,5350,"South-eastern Asia",03,"Container ships",83087,,
2023,5350,"South-eastern Asia",01,"Passenger ships",150555,,
2023,5320,"Southern Asia",00,"All ships",80591,,
2023,5320,"Southern Asia",02,"Liquid bulk carriers",15158,,
2023,5320,"Southern Asia",07,"Liquefied petroleum gas carriers",2350,,
2023,5320,"Southern Asia",08,"Liquefied natural gas carriers",469,,
2023,5320,"Southern Asia",05,"Dry bulk carriers",15647,,
2023,5320,"Southern Asia",04,"Dry breakbulk carriers",20524,,
2023,5320,"Southern Asia",06,"Roll-on/ roll-off ships",1398,,
2023,5320,"Southern Asia",03,"Container ships",19657,,
2023,5320,"Southern Asia",01,"Passenger ships",5388,,
2023,5340,"Western Asia",00,"All ships",272494,,
2023,5340,"Western Asia",02,"Liquid bulk carriers",37699,,
2023,5340,"Western Asia",07,"Liquefied petroleum gas carriers",2883,,
2023,5340,"Western Asia",08,"Liquefied natural gas carriers",1617,,
2023,5340,"Western Asia",05,"Dry bulk carriers",14829,,
2023,5340,"Western Asia",04,"Dry breakbulk carriers",31876,,
2023,5340,"Western Asia",06,"Roll-on/ roll-off ships",8923,,
2023,5340,"Western Asia",03,"Container ships",35498,,
2023,5340,"Western Asia",01,"Passenger ships",139169,,
2023,5400,"Europe",00,"All ships",2527574,,
2023,5400,"Europe",02,"Liquid bulk carriers",186697,,
2023,5400,"Europe",07,"Liquefied petroleum gas carriers",12929,,
2023,5400,"Europe",08,"Liquefied natural gas carriers",3625,,
2023,5400,"Europe",05,"Dry bulk carriers",35603,,
2023,5400,"Europe",04,"Dry breakbulk carriers",220596,,
2023,5400,"Europe",06,"Roll-on/ roll-off ships",76647,,
2023,5400,"Europe",03,"Container ships",85980,,
2023,5400,"Europe",01,"Passenger ships",1905497,,
2023,5410,"Eastern Europe",00,"All ships",91955,,
2023,5410,"Eastern Europe",02,"Liquid bulk carriers",24207,,
2023,5410,"Eastern Europe",07,"Liquefied petroleum gas carriers",1019,,
2023,5410,"Eastern Europe",08,"Liquefied natural gas carriers",606,,
2023,5410,"Eastern Europe",05,"Dry bulk carriers",9758,,
2023,5410,"Eastern Europe",04,"Dry breakbulk carriers",39868,,
2023,5410,"Eastern Europe",06,"Roll-on/ roll-off ships",2661,,
2023,5410,"Eastern Europe",03,"Container ships",6006,,
2023,5410,"Eastern Europe",01,"Passenger ships",7830,,
2023,5420,"Northern Europe",00,"All ships",1388751,,
2023,5420,"Northern Europe",02,"Liquid bulk carriers",31441,,
2023,5420,"Northern Europe",07,"Liquefied petroleum gas carriers",3544,,
2023,5420,"Northern Europe",08,"Liquefied natural gas carriers",871,,
2023,5420,"Northern Europe",05,"Dry bulk carriers",7568,,
2023,5420,"Northern Europe",04,"Dry breakbulk carriers",81085,,
2023,5420,"Northern Europe",06,"Roll-on/ roll-off ships",28152,,
2023,5420,"Northern Europe",03,"Container ships",19317,,
2023,5420,"Northern Europe",01,"Passenger ships",1216773,,
2023,5430,"Southern Europe",00,"All ships",695270,,
2023,5430,"Southern Europe",02,"Liquid bulk carriers",45740,,
2023,5430,"Southern Europe",07,"Liquefied petroleum gas carriers",3411,,
2023,5430,"Southern Europe",08,"Liquefied natural gas carriers",737,,
2023,5430,"Southern Europe",05,"Dry bulk carriers",10183,,
2023,5430,"Southern Europe",04,"Dry breakbulk carriers",31412,,
2023,5430,"Southern Europe",06,"Roll-on/ roll-off ships",23256,,
2023,5430,"Southern Europe",03,"Container ships",34835,,
2023,5430,"Southern Europe",01,"Passenger ships",545696,,
2023,5440,"Western Europe",00,"All ships",351598,,
2023,5440,"Western Europe",02,"Liquid bulk carriers",85309,,
2023,5440,"Western Europe",07,"Liquefied petroleum gas carriers",4955,,
2023,5440,"Western Europe",08,"Liquefied natural gas carriers",1411,,
2023,5440,"Western Europe",05,"Dry bulk carriers",8094,,
2023,5440,"Western Europe",04,"Dry breakbulk carriers",68231,,
2023,5440,"Western Europe",06,"Roll-on/ roll-off ships",22578,,
2023,5440,"Western Europe",03,"Container ships",25822,,
2023,5440,"Western Europe",01,"Passenger ships",135198,,
2023,5500,"Oceania",00,"All ships",78430,,
2023,5500,"Oceania",02,"Liquid bulk carriers",5238,,
2023,5500,"Oceania",07,"Liquefied petroleum gas carriers",551,,
2023,5500,"Oceania",08,"Liquefied natural gas carriers",1281,,
2023,5500,"Oceania",05,"Dry bulk carriers",17623,,
2023,5500,"Oceania",04,"Dry breakbulk carriers",5539,,
2023,5500,"Oceania",06,"Roll-on/ roll-off ships",3154,,
2023,5500,"Oceania",03,"Container ships",8695,,
2023,5500,"Oceania",01,"Passenger ships",36349,,
2023,5900,"Other territories",00,"All ships",16,,
2023,5900,"Other territories",02,"Liquid bulk carriers",,,"Not available or not separately reported"
2023,5900,"Other territories",07,"Liquefied petroleum gas carriers",,,"Not available or not separately reported"
2023,5900,"Other territories",08,"Liquefied natural gas carriers",,,"Not available or not separately reported"
2023,5900,"Other territories",05,"Dry bulk carriers",,,"Not available or not separately reported"
2023,5900,"Other territories",04,"Dry breakbulk carriers",,,"Not available or not separately reported"
2023,5900,"Other territories",06,"Roll-on/ roll-off ships",,,"Not available or not separately reported"
2023,5900,"Other territories",03,"Container ships",,,"Not available or not separately reported"
2023,5900,"Other territories",01,"Passenger ships",16,,
2023,5600,"Asia and Oceania",00,"All ships",1581771,,
2023,5600,"Asia and Oceania",02,"Liquid bulk carriers",288576,,
2023,5600,"Asia and Oceania",07,"Liquefied petroleum gas carriers",38346,,
2023,5600,"Asia and Oceania",08,"Liquefied natural gas carriers",9199,,
2023,5600,"Asia and Oceania",05,"Dry bulk carriers",176393,,
2023,5600,"Asia and Oceania",04,"Dry breakbulk carriers",191326,,
2023,5600,"Asia and Oceania",06,"Roll-on/ roll-off ships",78225,,
2023,5600,"Asia and Oceania",03,"Container ships",314816,,
2023,5600,"Asia and Oceania",01,"Passenger ships",484890,,
2023,5702,"Northern America and Europe",00,"All ships",2921568,,
2023,5702,"Northern America and Europe",02,"Liquid bulk carriers",213866,,
2023,5702,"Northern America and Europe",07,"Liquefied petroleum gas carriers",16009,,
2023,5702,"Northern America and Europe",08,"Liquefied natural gas carriers",5226,,
2023,5702,"Northern America and Europe",05,"Dry bulk carriers",63692,,
2023,5702,"Northern America and Europe",04,"Dry breakbulk carriers",233907,,
2023,5702,"Northern America and Europe",06,"Roll-on/ roll-off ships",86089,,
2023,5702,"Northern America and Europe",03,"Container ships",107407,,
2023,5702,"Northern America and Europe",01,"Passenger ships",2195372,,
2023,5706,"Europe, Northern America, Australia and New Zealand",00,"All ships",2981166,,
2023,5706,"Europe, Northern America, Australia and New Zealand",02,"Liquid bulk carriers",218174,,
2023,5706,"Europe, Northern America, Australia and New Zealand",07,"Liquefied petroleum gas carriers",16481,,
2023,5706,"Europe, Northern America, Australia and New Zealand",08,"Liquefied natural gas carriers",6395,,
2023,5706,"Europe, Northern America, Australia and New Zealand",05,"Dry bulk carriers",80594,,
2023,5706,"Europe, Northern America, Australia and New Zealand",04,"Dry breakbulk carriers",236818,,
2023,5706,"Europe, Northern America, Australia and New Zealand",06,"Roll-on/ roll-off ships",89053,,
2023,5706,"Europe, Northern America, Australia and New Zealand",03,"Container ships",113955,,
2023,5706,"Europe, Northern America, Australia and New Zealand",01,"Passenger ships",2219696,,
2023,5703,"Central and Southern Asia",00,"All ships",83146,,
2023,5703,"Central and Southern Asia",02,"Liquid bulk carriers",16267,,
2023,5703,"Central and Southern Asia",07,"Liquefied petroleum gas carriers",2350,,
2023,5703,"Central and Southern Asia",08,"Liquefied natural gas carriers",469,,
2023,5703,"Central and Southern Asia",05,"Dry bulk carriers",15647,,
2023,5703,"Central and Southern Asia",04,"Dry breakbulk carriers",21478,,
2023,5703,"Central and Southern Asia",06,"Roll-on/ roll-off ships",1569,,
2023,5703,"Central and Southern Asia",03,"Container ships",19657,,
2023,5703,"Central and Southern Asia",01,"Passenger ships",5709,,
2023,5704,"Eastern and South-Eastern Asia",00,"All ships",1147701,,
2023,5704,"Eastern and South-Eastern Asia",02,"Liquid bulk carriers",229372,,
2023,5704,"Eastern and South-Eastern Asia",07,"Liquefied petroleum gas carriers",32562,,
2023,5704,"Eastern and South-Eastern Asia",08,"Liquefied natural gas carriers",5832,,
2023,5704,"Eastern and South-Eastern Asia",05,"Dry bulk carriers",128294,,
2023,5704,"Eastern and South-Eastern Asia",04,"Dry breakbulk carriers",132433,,
2023,5704,"Eastern and South-Eastern Asia",06,"Roll-on/ roll-off ships",64579,,
2023,5704,"Eastern and South-Eastern Asia",03,"Container ships",250966,,
2023,5704,"Eastern and South-Eastern Asia",01,"Passenger ships",303663,,
